gvkey	year	gvkey	conm	year	Y	K	L	M	VA	w	i	naics_4digit
003532	2002	003532	CORNING INC	2002	2443.809376689581	9808.256043058293	23.2	1637.4060400092685	806.4033366803121	34059.6277129837	397.5102717990402	3344
003532	2003	003532	CORNING INC	2003	2512.2972478556035	8359.60468987992	20.6	1765.2184235131508	747.0788243424529	37331.59884548152	402.7953557475376	3344
003532	2004	003532	CORNING INC	2004	3253.7759504250844	8306.471609223903	24.7	1530.5016589698344	1723.2742914552498	40407.10191055915	929.5111660647079	3344
003532	2005	003532	CORNING INC	2005	4003.2872592476024	8823.633594275796	26.0	1950.9691294882891	2052.3181297593133	43090.198546961474	1643.6123487887223	3344
003532	2006	003532	CORNING INC	2006	4697.316338017939	9808.366689100634	24.5	2199.802538402876	2497.5137996150634	46689.000254203434	1227.0702918184934	3344
003532	2007	003532	CORNING INC	2007	5548.927144291044	10691.244239631336	24.8	2698.211086491298	2850.716057799746	50649.58430392213	1280.1265925505152	3344
003532	2008	003532	CORNING INC	2008	5848.804279421019	11839.316278068078	27.0	2207.75645059786	3641.0478288231593	53492.76274386406	1908.6510278498117	3344
003532	2009	003532	CORNING INC	2009	5395.0	15006.785795068989	23.5	2694.4845	2700.5155	54873.0	890.0	3344
003532	2010	003532	CORNING INC	2010	6708.883808444777	15029.674086116092	26.2	2831.2650980233475	3877.6187104214296	58192.89052542133	993.9298228297882	3344
003532	2011	003532	CORNING INC	2011	8122.38132984692	16907.50013756672	28.8	3532.826156332678	4589.555173514243	60953.890816253	2351.576097466641	3344
003532	2012	003532	CORNING INC	2012	8240.848358927415	19387.41201097626	28.7	3911.383931785688	4329.4644271417255	62223.95935118233	1708.7772896761767	3344
003532	2013	003532	CORNING INC	2013	8021.2971131947725	19823.42541676157	30.4	3612.6092041281113	4408.687909066661	62682.861773938734	956.376468821564	3344
003532	2014	003532	CORNING INC	2014	9921.060425027828	18696.751934128504	34.6	4595.478488199911	5325.581936827916	64311.75515456021	993.2246570790334	3344
003756	1998	003756	SMTEK INTERNATIONAL INC	1998	27.70567949524845	28.91100333816212	0.53	14.406708868002058	13.298970627246394	20045.981077018307	0.9268770736660645	3344
003756	1999	003756	SMTEK INTERNATIONAL INC	1999	35.11406226944075	30.119040120929643	0.62	18.304606758152573	16.809455511288178	23840.047218533273	1.881336405529954	3344
003756	2000	003756	SMTEK INTERNATIONAL INC	2000	46.357187634036094	34.55933988764045	0.575	27.31353723316507	19.043650400871023	28345.375960935697	2.540153928113984	3344
003756	2001	003756	SMTEK INTERNATIONAL INC	2001	67.38028002424709	21.99122312388144	0.521	46.200416192320766	21.179863831926312	31764.418883155668	0.572268717484732	3344
003756	2002	003756	SMTEK INTERNATIONAL INC	2002	57.32756623155943	22.985246768225288	0.65	36.842473159805365	20.48509307175407	34059.6277129837	4.320279704706655	3344
003756	2003	003756	SMTEK INTERNATIONAL INC	2003	57.50071141103297	27.350548451465887	0.523	36.701436643766	20.79927476726696	37331.59884548152	0.8375061905023937	3344
003756	2004	003756	SMTEK INTERNATIONAL INC	2004	78.75505500350367	19.01691993435113	0.733	45.05549908397848	33.69955591952519	40407.10191055915	1.9631449364960576	3344
003962	1998	003962	NORTECH SYSTEMS INC	1998	20.991089865957882	13.983497191011235	0.6	7.6672925780091905	13.32379728794869	20045.981077018307	0.5407766875656784	3344
003962	1999	003962	NORTECH SYSTEMS INC	1999	22.713294968275047	14.485102327447832	0.695	4.135313560572526	18.57798140770252	23840.047218533273	1.2327188940092166	3344
003962	2000	003962	NORTECH SYSTEMS INC	2000	36.12854267709261	12.806148716565739	0.904	7.10863175954337	29.019910917549243	28345.375960935697	1.0643482991963547	3344
003962	2001	003962	NORTECH SYSTEMS INC	2001	43.21673048775079	13.877535991752275	0.715	16.503662935967	26.713067551783787	31764.418883155668	0.805247681520018	3344
003962	2002	003962	NORTECH SYSTEMS INC	2002	46.84946319610721	14.56116450041116	0.678	19.43325403568394	27.416209160423268	34059.6277129837	1.2036655569040966	3344
003962	2003	003962	NORTECH SYSTEMS INC	2003	47.12305378267409	15.659089816906148	0.617	22.117019391032155	25.006034391641936	37331.59884548152	1.5627579375997358	3344
003962	2004	003962	NORTECH SYSTEMS INC	2004	61.35571183736186	16.862078329968238	0.925	21.592421082847185	39.76329075451467	40407.10191055915	1.574854391045456	3344
003962	2005	003962	NORTECH SYSTEMS INC	2005	73.62761297767986	17.403225806451612	1.016	26.616665355260043	47.01094762241981	43090.198546961474	1.5102606707801074	3344
003962	2006	003962	NORTECH SYSTEMS INC	2006	95.46065293968115	19.067972350230413	1.008	44.544235029233384	50.91641791044777	46689.000254203434	3.0936289929095686	3344
003962	2007	003962	NORTECH SYSTEMS INC	2007	111.82982027536315	21.625879872595583	0.941	58.993666079578816	52.83615419578433	50649.58430392213	1.533717438935324	3344
003962	2008	003962	NORTECH SYSTEMS INC	2008	119.81985525487727	23.42230264646008	0.996	61.28716960352422	58.53268565135305	53492.76274386406	2.3001182350194243	3344
003962	2009	003962	NORTECH SYSTEMS INC	2009	79.94	26.52001809545352	0.538	53.01532599999999	26.92467400000001	54873.0	0.68	3344
003962	2010	003962	NORTECH SYSTEMS INC	2010	100.9771986970684	24.936253604872565	0.709	56.70692738786492	44.27027130920347	58192.89052542133	0.61886196515817	3344
003962	2011	003962	NORTECH SYSTEMS INC	2011	117.60055178661507	24.40401296083912	0.807	64.763411194268	52.83714059234706	60953.890816253	1.2280023206343067	3344
003962	2012	003962	NORTECH SYSTEMS INC	2012	109.99146292543945	27.54305838331591	0.717	61.97645413122409	48.01500879421536	62223.95935118233	4.206002068370067	3344
003962	2013	003962	NORTECH SYSTEMS INC	2013	113.93134861199451	31.890166730864472	0.777	61.60133158251093	52.33001702948358	62682.861773938734	1.1309456770657358	3344
003962	2014	003962	NORTECH SYSTEMS INC	2014	114.41847165630138	32.516621655332486	0.813	58.7078745544969	55.71059710180448	64311.75515456021	2.0187568076504143	3344
003969	1998	003969	DIODES INC	1998	31.631235923496643	9.790078250401285	0.353	21.617729242196482	10.013506681300163	20045.981077018307	11.562939085874865	3344
003969	1999	003969	DIODES INC	1999	46.77644975652944	20.929662408982814	0.609	26.31717928286853	20.459270473660908	23840.047218533273	11.453917050691244	3344
003969	2000	003969	DIODES INC	2000	78.16952060444093	32.67793364998711	0.791	40.25787983767198	37.911640766768954	28345.375960935697	19.23307980912007	3344
003969	2001	003969	DIODES INC	2001	70.40007688099709	65.67839136646477	0.748	40.32274346881146	30.077333412185627	31764.418883155668	9.587197466636509	3344
003969	2002	003969	DIODES INC	2002	89.45778944929327	72.98847926267281	0.958	42.47939599907314	46.97839345022013	34059.6277129837	7.739758821498959	3344
003969	2003	003969	DIODES INC	2003	111.30940282125289	82.41728347483082	1.087	49.61852758242205	61.690875238830834	37331.59884548152	17.218951191327797	3344
003969	2004	003969	DIODES INC	2004	156.78151409491164	94.23506341883636	1.37	61.75794237084939	95.02357172406224	40407.10191055915	28.417878718858123	3344
003969	2005	003969	DIODES INC	2005	187.76282774236978	113.69373444921965	1.621	68.42375307087714	119.33907467149264	43090.198546961474	20.725602463831002	3344
003969	2006	003969	DIODES INC	2006	311.6788321167883	134.89627988286253	2.268	134.34339615789665	177.33543595889168	46689.000254203434	47.39688768465747	3344
003969	2007	003969	DIODES INC	2007	379.863833494309	184.9788147251417	2.612	163.78021324545955	216.08362024884948	50649.58430392213	56.90680029213665	3344
003969	2008	003969	DIODES INC	2008	425.567377281309	238.03620429722667	3.067	186.27300975456262	239.29436752674636	53492.76274386406	52.903712977038566	3344
003969	2009	003969	DIODES INC	2009	434.357	334.9114415557653	3.501	177.350627	257.00637300000005	54873.0	22.477	3344
003969	2010	003969	DIODES INC	2010	619.9910979828838	356.1188311619588	3.986	229.3436421389119	390.64745584397195	58192.89052542133	87.65631939989143	3344
003969	2011	003969	DIODES INC	2011	653.9608190325204	431.81870088344914	4.499	242.3724868487425	411.5883321837779	60953.890816253	78.26435892477278	3344
003969	2012	003969	DIODES INC	2012	651.9095275809223	498.68234196218447	4.605	275.8749678574	376.0345597235222	62223.95935118233	55.187529056804266	3344
003969	2013	003969	DIODES INC	2013	848.2385769096617	573.82435283616	6.151	327.197519440284	521.0410574693777	62682.861773938734	44.162255509254045	3344
003969	2014	003969	DIODES INC	2014	909.5421913135831	703.9136785001043	6.794	307.5958212064581	601.946370107125	64311.75515456021	53.322133402255986	3344
004352	1998	004352	ENERGY CONVERSION DEV	1998	16.414828377190474	44.27378309395437	0.362	16.811639870379135	-0.39681149318866166	20045.981077018307	2.0096111839231106	3344
004352	1999	004352	ENERGY CONVERSION DEV	1999	19.461118489006935	36.78210880538419	0.325	18.21686586985392	1.2442526191530172	23840.047218533273	1.523041474654378	3344
004352	2000	004352	ENERGY CONVERSION DEV	2000	19.782242898149065	36.9100563327134	0.399	17.61625655745818	2.165986340690885	28345.375960935697	0.7911769039819548	3344
004352	2001	004352	ENERGY CONVERSION DEV	2001	52.78471842334816	35.953205452446724	0.503	42.547417094194	10.237301329154157	31764.418883155668	2.533363492422529	3344
004352	2002	004352	ENERGY CONVERSION DEV	2002	70.8349424577122	34.75740243570289	0.519	68.57469452382792	2.2602479338843	34059.6277129837	8.537006313398434	3344
004352	2003	004352	ENERGY CONVERSION DEV	2003	52.993211106142525	42.25067810509052	0.538	56.52684418065775	-3.5336330745152256	37331.59884548152	5.651240851813129	3344
004352	2004	004352	ENERGY CONVERSION DEV	2004	55.97862335052808	125.19688001605137	0.721	62.84263763539812	-6.864014284870035	40407.10191055915	3.8471133092549814	3344
004352	2005	004352	ENERGY CONVERSION DEV	2005	136.88462244603562	121.6240568984574	0.746	59.82365777532981	77.0609646707058	43090.198546961474	3.302041550689513	3344
004352	2006	004352	ENERGY CONVERSION DEV	2006	92.98307731415913	102.98561599582875	0.964	65.76367432908451	27.219402985074613	46689.000254203434	71.6517694934961	3344
004352	2007	004352	ENERGY CONVERSION DEV	2007	107.53839743953941	193.96385662906837	1.204	69.8788364297483	37.659561009791105	50649.58430392213	189.67479509859612	3344
004352	2008	004352	ENERGY CONVERSION DEV	2008	251.59396633102577	388.88570956914106	1.768	129.1238593455003	122.47010698552545	53492.76274386406	116.58072272397587	3344
004352	2009	004352	ENERGY CONVERSION DEV	2009	316.293	504.3395264590722	1.8	158.80259999999998	157.49040000000002	54873.0	242.257	3344
004352	2010	004352	ENERGY CONVERSION DEV	2010	257.3654075707609	730.2002553801116	1.5	204.08683513059663	53.27857244016429	58192.89052542133	31.57676553323792	3344
004352	2011	004352	ENERGY CONVERSION DEV	2011	239.3950936287176	369.6766209526901	1.3	195.56408857410514	43.83100505461246	60953.890816253	37.147553664668344	3344
004450	2004	004450	ESPEY MFG & ELECTRONICS CORP	2004	19.00174761707768	16.91460376203867	0.181	10.221583493039082	8.780164124038597	40407.10191055915	0.4490287313311424	3344
004450	2005	004450	ESPEY MFG & ELECTRONICS CORP	2005	16.461650099229768	17.340055075546747	0.169	7.737733539661306	8.723916559568462	43090.198546961474	0.4497973266163599	3344
004450	2006	004450	ESPEY MFG & ELECTRONICS CORP	2006	18.930892980353708	17.867498142293066	0.169	8.826158441369794	10.104734538983912	46689.000254203434	0.48688322069617035	3344
004450	2007	004450	ESPEY MFG & ELECTRONICS CORP	2007	26.18790599018995	15.009029406215467	0.179	13.58774027990834	12.60016571028161	50649.58430392213	0.573115312829668	3344
004450	2008	004450	ESPEY MFG & ELECTRONICS CORP	2008	25.273363750786658	14.519538798749725	0.167	11.687971994965388	13.58539175582127	53492.76274386406	0.5146700845529425	3344
004450	2009	004450	ESPEY MFG & ELECTRONICS CORP	2009	27.242	14.568851321516433	0.168	14.275336	12.966664000000002	54873.0	0.281	3344
004450	2010	004450	ESPEY MFG & ELECTRONICS CORP	2010	29.23503348372347	14.589036775373748	0.166	14.301580108038115	14.933453375685355	58192.89052542133	0.43132803632236094	3344
004450	2011	004450	ESPEY MFG & ELECTRONICS CORP	2011	30.368852880923214	15.39499111578019	0.166	14.312624177724702	16.05622870319851	60953.890816253	0.5869270934055308	3344
004450	2012	004450	ESPEY MFG & ELECTRONICS CORP	2012	32.95207924050893	14.712672680249797	0.165	16.08380732954136	16.868271910967565	62223.95935118233	0.25427668719223506	3344
004450	2013	004450	ESPEY MFG & ELECTRONICS CORP	2013	35.185375161574925	14.954898126537563	0.173	15.929085537249435	19.25628962432549	62682.861773938734	0.30314975410143785	3344
004450	2014	004450	ESPEY MFG & ELECTRONICS CORP	2014	27.71259050478437	15.279126979120672	0.145	16.58086455684569	11.131725947938683	64311.75515456021	0.6553805822733398	3344
004476	1998	004476	EXAR CORP	1998	48.0320203065752	84.57258472432979	0.353	35.01153844153277	13.020481865042422	20045.981077018307	17.352083407129278	3344
004476	1999	004476	EXAR CORP	1999	60.212483399734396	82.49669332997416	0.347	42.28851881363435	17.923964586100045	23840.047218533273	5.57258064516129	3344
004476	2000	004476	EXAR CORP	2000	47.42353756310007	78.35699237560192	0.269	33.500832096077076	13.922705467022993	28345.375960935697	6.047175906509641	3344
004476	2001	004476	EXAR CORP	2001	58.070286973106434	65.88786192355782	0.276	41.183491284356194	16.886795688750237	31764.418883155668	2.83080750961321	3344
004476	2002	004476	EXAR CORP	2002	87.2202054530007	67.83569099512123	0.288	60.370019309492555	26.850186143508147	34059.6277129837	5.551782115378192	3344
004476	2003	004476	EXAR CORP	2003	44.707508435302245	73.03317070778886	0.29	37.95061587869425	6.756892556607991	37331.59884548152	2.9175149947724646	3344
004476	2004	004476	EXAR CORP	2004	56.57213774937313	69.95758660423152	0.265	45.690338294764736	10.881799454608394	40407.10191055915	6.491393615982821	3344
004476	2005	004476	EXAR CORP	2005	58.74751925582046	76.30496950059526	0.267	40.55338823755694	18.194131018263523	43090.198546961474	6.105601828823013	3344
004476	2006	004476	EXAR CORP	2006	52.08356030068635	80.09154692681052	0.268	37.954900679086315	14.128659621600034	46689.000254203434	3.215090265449978	3344
004476	2007	004476	EXAR CORP	2007	63.46609094180255	81.47426587793561	0.255	45.590501486657956	17.875589455144596	50649.58430392213	5.121520733587601	3344
004476	2008	004476	EXAR CORP	2008	67.35958149779735	85.5852534562212	0.234	52.20991976085587	15.149661736941475	53492.76274386406	2.9330233389966915	3344
004476	2009	004476	EXAR CORP	2009	89.743	83.51563651202069	0.404	80.55630799999999	9.186692000000008	54873.0	4.923	3344
004476	2010	004476	EXAR CORP	2010	116.45254617921378	111.07906779944105	0.368	100.63369413478463	15.81885204442916	58192.89052542133	2.2257316290776292	3344
004476	2011	004476	EXAR CORP	2011	138.85051318214104	113.09884055141596	0.572	110.29852067655628	28.55199250558476	60953.890816253	5.637207503384259	3344
004476	2012	004476	EXAR CORP	2012	150.17537002561122	119.25363142092023	0.477	130.00155107330568	20.173818952305535	62223.95935118233	3.468789434234371	3344
004476	2013	004476	EXAR CORP	2013	133.9440694310511	120.22812403747753	0.304	116.1338886723158	17.810180758735303	62682.861773938734	2.3829635469459776	3344
004476	2014	004476	EXAR CORP	2014	124.61423771739018	109.12694864228442	0.291	92.21018963879783	32.40404807859236	64311.75515456021	1.278453671054332	3344
005070	1998	005070	GENERAL MICROWAVE CORP	1998	10.434687625160597	19.951043958445645	0.273	4.365004967412733	6.0696826577478635	20045.981077018307	0.48292066640690495	3344
005070	1999	005070	GENERAL MICROWAVE CORP	1999	12.582558654271802	20.217679541911323	0.243	5.317979637007528	7.264579017264275	23840.047218533273	0.43894009216589863	3344
005404	1998	005404	HEI INC	1998	10.821677685133652	15.322793978711342	0.13	6.996473397034116	3.825204288099537	20045.981077018307	1.2102535038314854	3344
005404	1999	005404	HEI INC	1999	14.356204810388077	16.540908232033757	0.14	10.304417884019477	4.0517869263686	23840.047218533273	4.043778801843318	3344
005404	2000	005404	HEI INC	2000	28.2417763700551	20.789024879614765	0.222	20.9197056979775	7.322070672077602	28345.375960935697	4.906883692461149	3344
005404	2001	005404	HEI INC	2001	33.141623667519255	26.540243693152565	0.207	24.634014666528678	8.507609000990577	31764.418883155668	3.8656412576340196	3344
005404	2002	005404	HEI INC	2002	22.037537653510466	28.64857567166194	0.193	15.297967869004403	6.739569784506063	34059.6277129837	2.550969279248182	3344
005404	2003	005404	HEI INC	2003	31.253302979795922	30.452339626651554	0.284	20.497464124557908	10.755838855238016	37331.59884548152	0.4864359214218896	3344
005404	2004	005404	HEI INC	2004	36.57331971261408	30.308289941317465	0.299	28.11600209376345	8.457317618850627	40407.10191055915	0.8058655733793209	3344
005404	2005	005404	HEI INC	2005	49.51084533270386	29.920506912442395	0.454	27.857513048495818	21.65333228420804	43090.198546961474	1.3906674992326988	3344
005404	2006	005404	HEI INC	2006	47.782075026328215	32.76894194325387	0.466	28.536167701637794	19.245907324690418	46689.000254203434	0.9914146604794086	3344
005404	2007	005404	HEI INC	2007	36.34641971100127	34.236595704485616	0.252	27.77472113326894	8.57169857773233	50649.58430392213	0.45747788687819524	3344
